slot,seed,profile,method,finite_gap,method_label,running_mean_finite_gap
12,1007,balanced,regularized_execution,0.5597288810491676,Regularized-Execution,1.5208925500896522
13,1007,balanced,regularized_execution,0.0,Regularized-Execution,1.4122573679403914
14,1007,balanced,regularized_execution,0.0,Regularized-Execution,1.3181068767443653
15,1007,balanced,regularized_execution,0.0,Regularized-Execution,1.2357251969478424
16,1007,balanced,regularized_execution,0.0,Regularized-Execution,1.1630354794803224
17,1007,balanced,regularized_execution,0.0,Regularized-Execution,1.098422397286971
18,1007,balanced,regularized_execution,2.091135797854804e-06,Regularized-Execution,1.040610802226383
19,1007,balanced,regularized_execution,2.705452027385036e-05,Regularized-Execution,0.9885816148410775
20,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.9415062998486453
21,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.8987105589464341
22,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.8596361868183283
23,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.8238180123675646
24,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.790865291872862
25,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.760447396031598
26,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.7322826776600574
27,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.706129724886484
28,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.6817804240283294
29,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.6590544098940517
30,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.63779459022005
31,1007,balanced,regularized_execution,0.0130521579549167,Regularized-Execution,0.6182713892117646
32,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5995358925689839
33,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5819024839640138
34,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5652766987078991
35,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5495745681882352
36,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5347212014804451
37,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5206495909151702
38,1007,balanced,regularized_execution,0.0,Regularized-Execution,0.5072996014045248
39,1007,balanced,regularized_execution,1.697746288753251,Regularized-Execution,0.5370607685882429
40,1007,balanced,regularized_execution,0.4842284159183236,Regularized-Execution,0.5357721746206839
41,1007,balanced,regularized_execution,24.09122112152886,Regularized-Execution,1.0966161971661168
42,1007,balanced,regularized_execution,0.0975450089906644,Regularized-Execution,1.073381983487618
43,1007,balanced,regularized_execution,10.629262269174204,Regularized-Execution,1.2905610808895858
44,1007,balanced,regularized_execution,17.49303570730217,Regularized-Execution,1.650616072587643
45,1007,balanced,regularized_execution,1.164387616946442,Regularized-Execution,1.640045888769356
46,1007,balanced,regularized_execution,0.1282438863267998,Regularized-Execution,1.6078798887173869
47,1007,balanced,regularized_execution,18.26437954756375,Regularized-Execution,1.954890298276686
48,1007,balanced,regularized_execution,15.323768693563125,Regularized-Execution,2.2277245512417156
49,1007,balanced,regularized_execution,2.531634894711715,Regularized-Execution,2.2338027581111155
50,1007,balanced,regularized_execution,26.646759346292583,Regularized-Execution,2.7124881814087916
51,1007,balanced,regularized_execution,18.91774215389296,Regularized-Execution,3.024127680879641
52,1007,balanced,regularized_execution,5.374666607280233,Regularized-Execution,3.0684774719438033
53,1007,balanced,regularized_execution,1.6319886973824396,Regularized-Execution,3.0418758279704443
54,1007,balanced,regularized_execution,29.171329388853337,Regularized-Execution,3.516956801804679
55,1007,balanced,regularized_execution,22.817797197329128,Regularized-Execution,3.8616146660104724
56,1007,balanced,regularized_execution,16.392352318572193,Regularized-Execution,4.081452168686994
57,1007,balanced,regularized_execution,0.6971981543711081,Regularized-Execution,4.023102961543617
58,1007,balanced,regularized_execution,28.114025393853808,Regularized-Execution,4.431423680735315
59,1007,balanced,regularized_execution,32.28125736457332,Regularized-Execution,4.895587575465949
60,1007,balanced,regularized_execution,13.61000954432984,Regularized-Execution,5.0384469520047
61,1007,balanced,regularized_execution,15.146214999626864,Regularized-Execution,5.201475468901832
62,1007,balanced,regularized_execution,28.24925437505226,Regularized-Execution,5.567313229316919
63,1007,balanced,regularized_execution,62.66562518652154,Regularized-Execution,6.459474353648241
64,1007,balanced,regularized_execution,2.91626238038225,Regularized-Execution,6.404963400213379
65,1007,balanced,regularized_execution,29.37402372933866,Regularized-Execution,6.752979465806186
66,1007,balanced,regularized_execution,0.9333633135847776,Regularized-Execution,6.666119523235718
67,1007,balanced,regularized_execution,0.0406548947867122,Regularized-Execution,6.568686219876174
68,1007,balanced,regularized_execution,181.5604456377414,Regularized-Execution,9.104798675207553
69,1007,balanced,regularized_execution,0.1594691401251111,Regularized-Execution,8.977008253277804
70,1007,balanced,regularized_execution,683.2384983243064,Regularized-Execution,18.47364895850356
71,1007,balanced,regularized_execution,259.07438658492265,Regularized-Execution,21.815325869981603
72,1007,balanced,regularized_execution,33.043143533057446,Regularized-Execution,21.969131591393598
73,1007,balanced,regularized_execution,43.30884549761686,Regularized-Execution,22.25750610363986
74,1007,balanced,regularized_execution,0.7923880917369388,Regularized-Execution,21.971304530147822
75,1007,balanced,regularized_execution,439.0737770756296,Regularized-Execution,27.459494958377842
76,1007,balanced,regularized_execution,453.2083106032605,Regularized-Execution,32.98870035636333
77,1007,balanced,regularized_execution,6.219027139833543,Regularized-Execution,32.64549941768988
78,1007,balanced,regularized_execution,44.25390067842909,Regularized-Execution,32.7924412058005
79,1007,balanced,regularized_execution,0.4465593339573388,Regularized-Execution,32.38811768240246
80,1007,balanced,regularized_execution,6.784651993092666,Regularized-Execution,32.072025513398636
81,1007,balanced,regularized_execution,3.1997046268252234,Regularized-Execution,31.719924039172128
82,1007,balanced,regularized_execution,0.0,Regularized-Execution,31.33775627966403
83,1007,balanced,regularized_execution,1.234468768885563,Regularized-Execution,30.97938380929762
84,1007,balanced,regularized_execution,0.0,Regularized-Execution,30.614920470364705
85,1007,balanced,regularized_execution,2.1859518773389937,Regularized-Execution,30.284351068120223
86,1007,balanced,regularized_execution,15.501706156009275,Regularized-Execution,30.114435609360324
87,1007,balanced,regularized_execution,29.48061830115421,Regularized-Execution,30.107233139948892
88,1007,balanced,regularized_execution,51.485940093178215,Regularized-Execution,30.347443330434615
89,1007,balanced,regularized_execution,33.85429609417406,Regularized-Execution,30.38640836114283
90,1007,balanced,regularized_execution,22.751541719013403,Regularized-Execution,30.302508727712837
91,1007,balanced,regularized_execution,70.67320412052868,Regularized-Execution,30.741320634156487
92,1007,balanced,regularized_execution,0.0,Regularized-Execution,30.410768799380612
93,1007,balanced,regularized_execution,0.0,Regularized-Execution,30.087249982365925
94,1007,balanced,regularized_execution,0.0,Regularized-Execution,29.770542087814704
95,1007,balanced,regularized_execution,0.0292301631689042,Regularized-Execution,29.46073675526631
96,1007,balanced,regularized_execution,0.0,Regularized-Execution,29.15701781964501
97,1007,balanced,regularized_execution,52.45823859851771,Regularized-Execution,29.394785378613097
98,1007,balanced,regularized_execution,105.07316739094313,Regularized-Execution,30.159213479747745
99,1007,balanced,regularized_execution,62.49594434269966,Regularized-Execution,30.482580788377263
100,1007,balanced,regularized_execution,117.04918072174225,Regularized-Execution,31.33967583722246
101,1007,balanced,regularized_execution,0.9488488910010346,Regularized-Execution,31.041726553435975
102,1007,balanced,regularized_execution,9.936008199138088,Regularized-Execution,30.836816666501047
103,1007,balanced,regularized_execution,8.32878453444755,Regularized-Execution,30.620393280615914
104,1007,balanced,regularized_execution,209.98910123984388,Regularized-Execution,32.32866668975142
105,1007,balanced,regularized_execution,55.89172936248542,Regularized-Execution,32.550959733833814
106,1007,balanced,regularized_execution,36.0533370297344,Regularized-Execution,32.58369223192634
107,1007,balanced,regularized_execution,270.4438194725444,Regularized-Execution,34.78610081748762
108,1007,balanced,regularized_execution,0.0198754662924329,Regularized-Execution,34.4671446216051
109,1007,balanced,regularized_execution,140.23769216831352,Regularized-Execution,35.4286950538479
110,1007,balanced,regularized_execution,101.2297862383166,Regularized-Execution,36.02149767713141
111,1007,balanced,regularized_execution,106.27650834056112,Regularized-Execution,36.64877455805488
112,1007,balanced,regularized_execution,23.81271535954511,Regularized-Execution,36.535181113820286
113,1007,balanced,regularized_execution,198.33026422093465,Regularized-Execution,37.95443622879497
114,1007,balanced,regularized_execution,5.777012290178391,Regularized-Execution,37.674632542372215
115,1007,balanced,regularized_execution,136.54110768027022,Regularized-Execution,38.52692974183686
116,1007,balanced,regularized_execution,112.01572090889022,Regularized-Execution,39.15503906805099
117,1007,balanced,regularized_execution,18.779176395448303,Regularized-Execution,38.9823622657408
118,1007,balanced,regularized_execution,334.28039692961465,Regularized-Execution,41.46385835535318
119,1007,balanced,regularized_execution,515.1162199387763,Regularized-Execution,45.41096136854837
120,1007,balanced,regularized_execution,7.965325511018818,Regularized-Execution,45.10149330361011
121,1007,balanced,regularized_execution,4.4208713163116045,Regularized-Execution,44.76804558240275
122,1007,balanced,regularized_execution,3.537549514690909,Regularized-Execution,44.4328382972994
123,1007,balanced,regularized_execution,33.90879264079922,Regularized-Execution,44.34796696135988
124,1007,balanced,regularized_execution,955.8341961053592,Regularized-Execution,51.63985679451188
125,1007,balanced,regularized_execution,47.46812094238521,Regularized-Execution,51.60674777981246
126,1007,balanced,regularized_execution,54.439500874979785,Regularized-Execution,51.62905292229409
127,1007,balanced,regularized_execution,0.0,Regularized-Execution,51.22570094633867
128,1007,balanced,regularized_execution,93.7047720592891,Regularized-Execution,51.55499607124526
129,1007,balanced,regularized_execution,47.932266767151305,Regularized-Execution,51.52712892275223
130,1007,balanced,regularized_execution,23.400868033499137,Regularized-Execution,51.31242464115488
131,1007,balanced,regularized_execution,134.37115477882253,Regularized-Execution,51.94165744522812
132,1007,balanced,regularized_execution,27.487769973056857,Regularized-Execution,51.757793629647885
133,1007,balanced,regularized_execution,10.779592287766718,Regularized-Execution,51.45198615694728
134,1007,balanced,regularized_execution,470.5165034848942,Regularized-Execution,54.55616776678392
135,1007,balanced,regularized_execution,39.16222168322929,Regularized-Execution,54.442976986757785
136,1007,balanced,regularized_execution,87.7300956083709,Regularized-Execution,54.685948655528684
137,1007,balanced,regularized_execution,54.95822631246483,Regularized-Execution,54.68792168202822
138,1007,balanced,regularized_execution,78.99995924277027,Regularized-Execution,54.86282842706953
139,1007,balanced,regularized_execution,126.56714142214696,Regularized-Execution,55.375002091320084
140,1007,balanced,regularized_execution,7.392354819177854,Regularized-Execution,55.03469962839709
141,1007,balanced,regularized_execution,106.53659165132194,Regularized-Execution,55.39738900884022
142,1007,balanced,regularized_execution,120.88225517322644,Regularized-Execution,55.8553251358639
143,1007,balanced,regularized_execution,30.705882655322057,Regularized-Execution,55.680676229749025
144,1007,balanced,regularized_execution,15.707679257611744,Regularized-Execution,55.405000388561874
145,1007,balanced,regularized_execution,1.2919325793955068,Regularized-Execution,55.03436293781416
146,1007,balanced,regularized_execution,3.0087502254718856,Regularized-Execution,54.68044720507714
147,1007,balanced,regularized_execution,2.4269182606112736,Regularized-Execution,54.32738282031723
148,1007,balanced,regularized_execution,57.53045066299637,Regularized-Execution,54.34887991993253
149,1007,balanced,regularized_execution,477.390633012612,Regularized-Execution,57.16915827388373
150,1007,balanced,regularized_execution,2.813413892818062,Regularized-Execution,56.809186456790584
151,1007,balanced,regularized_execution,46.723675181576255,Regularized-Execution,56.74283440892733
152,1007,balanced,regularized_execution,151.4635491235822,Regularized-Execution,57.361924047585205
153,1007,balanced,regularized_execution,9.52731867733928,Regularized-Execution,57.05130972699919
154,1007,balanced,regularized_execution,91.42319621213574,Regularized-Execution,57.27306383335491
155,1007,balanced,regularized_execution,67.0929977573469,Regularized-Execution,57.33601212773947
156,1007,balanced,regularized_execution,89.6784481939103,Regularized-Execution,57.54201490523101
157,1007,balanced,regularized_execution,28.613088937144312,Regularized-Execution,57.35892043707856
158,1007,balanced,regularized_execution,0.0,Regularized-Execution,56.998172509801336
159,1007,balanced,regularized_execution,0.0795840980335924,Regularized-Execution,56.64243133222779
160,1007,balanced,regularized_execution,0.0,Regularized-Execution,56.29061498854935
161,1007,balanced,regularized_execution,3.8328126193100616,Regularized-Execution,55.9668013936775
162,1007,balanced,regularized_execution,13.269046704466746,Regularized-Execution,55.704851978406275
163,1007,balanced,regularized_execution,135.49066606975612,Regularized-Execution,56.19135084481694
164,1007,balanced,regularized_execution,7.889363477039296,Regularized-Execution,55.89861152743647
165,1007,balanced,regularized_execution,2.47705043687165,Regularized-Execution,55.57679489436078
166,1007,balanced,regularized_execution,0.0,Regularized-Execution,55.24399971535263
167,1007,balanced,regularized_execution,62.16161739354538,Regularized-Execution,55.28517601105616
168,1007,balanced,regularized_execution,0.9805090447625844,Regularized-Execution,54.96384662072306
169,1007,balanced,regularized_execution,0.0638422438387351,Regularized-Execution,54.640905418506094
170,1007,balanced,regularized_execution,3.5622971174998384,Regularized-Execution,54.342200106804306
171,1007,balanced,regularized_execution,3.30719995774416,Regularized-Execution,54.045484989658604
172,1007,balanced,regularized_execution,945.7431372946012,Regularized-Execution,59.19980667928255
173,1007,balanced,regularized_execution,125.51569342728362,Regularized-Execution,59.5809324651906
174,1007,balanced,regularized_execution,0.0,Regularized-Execution,59.24046999396094
175,1007,balanced,regularized_execution,222.56589004138183,Regularized-Execution,60.16845533513947
176,1007,balanced,regularized_execution,392.5905508251326,Regularized-Execution,62.04654627011118
177,1007,balanced,regularized_execution,130.18647338751543,Regularized-Execution,62.429354849422445
178,1007,balanced,regularized_execution,35.06803925179884,Regularized-Execution,62.27649833770388
179,1007,balanced,regularized_execution,0.0,Regularized-Execution,61.930517791383295
180,1007,balanced,regularized_execution,4.932456761740468,Regularized-Execution,61.615611376854886
181,1007,balanced,regularized_execution,69.25244036591539,Regularized-Execution,61.65757197569587
182,1007,balanced,regularized_execution,212.5801269176809,Regularized-Execution,62.4822853906794
183,1007,balanced,regularized_execution,1.0788633568809018,Regularized-Execution,62.14857114049571
184,1007,balanced,regularized_execution,12.35912810992886,Regularized-Execution,61.87943901600616
185,1007,balanced,regularized_execution,32.65145649052283,Regularized-Execution,61.72229932500894
186,1007,balanced,regularized_execution,106.220904144433,Regularized-Execution,61.96025977858875
187,1007,balanced,regularized_execution,251.6176380945581,Regularized-Execution,62.969075620694966
188,1007,balanced,regularized_execution,7.996481197817047,Regularized-Execution,62.678215332743235
189,1007,balanced,regularized_execution,91.51637295968976,Regularized-Execution,62.829995109727165
190,1007,balanced,regularized_execution,72.98934573147199,Regularized-Execution,62.8831854271185
191,1007,balanced,regularized_execution,68.55516100281602,Regularized-Execution,62.912726966575256
192,1007,balanced,regularized_execution,83.31603589222868,Regularized-Execution,63.01844359313304
193,1007,balanced,regularized_execution,0.0,Regularized-Execution,62.69360625502411
194,1007,balanced,regularized_execution,102.9052923438976,Regularized-Execution,62.89982002983885
195,1007,balanced,regularized_execution,0.2604147981146525,Regularized-Execution,62.58023122763617
196,1007,balanced,regularized_execution,157.6548040056914,Regularized-Execution,63.062843272194826
197,1007,balanced,regularized_execution,109.43321604199082,Regularized-Execution,63.29703707406249
198,1007,balanced,regularized_execution,129.528365422746,Regularized-Execution,63.62985781953326
199,1007,balanced,regularized_execution,332.29183653136715,Regularized-Execution,64.97316771309242
0,1007,balanced,static_uav,0.0,Static-Hovering,0.0
1,1007,balanced,static_uav,0.0,Static-Hovering,0.0
2,1007,balanced,static_uav,35.9971804891942,Static-Hovering,11.999060163064733
3,1007,balanced,static_uav,0.5470870668141572,Static-Hovering,9.13606688900209
4,1007,balanced,static_uav,0.6626040119551533,Static-Hovering,7.441374313592702
5,1007,balanced,static_uav,0.0,Static-Hovering,6.201145261327252
6,1007,balanced,static_uav,0.0,Static-Hovering,5.31526736685193
7,1007,balanced,static_uav,0.0,Static-Hovering,4.650858945995439
8,1007,balanced,static_uav,0.0,Static-Hovering,4.134096840884834
9,1007,balanced,static_uav,0.0,Static-Hovering,3.720687156796351
10,1007,balanced,static_uav,0.0,Static-Hovering,3.3824428698148647
11,1007,balanced,static_uav,0.0,Static-Hovering,3.100572630663626
12,1007,balanced,static_uav,0.0,Static-Hovering,2.8620670436895006
13,1007,balanced,static_uav,0.0,Static-Hovering,2.657633683425965
14,1007,balanced,static_uav,0.720200377664213,Static-Hovering,2.528471463041848
15,1007,balanced,static_uav,1.4660603553553884,Static-Hovering,2.4620707688114445
16,1007,balanced,static_uav,2.281762393339676,Static-Hovering,2.4514643937836933
17,1007,balanced,static_uav,2.944722760689814,Static-Hovering,2.478867636389589
18,1007,balanced,static_uav,5.545461226642431,Static-Hovering,2.6402672990344755
19,1007,balanced,static_uav,4.744236000094688,Static-Hovering,2.745465734087486
20,1007,balanced,static_uav,4.190341628201708,Static-Hovering,2.814269348092925
21,1007,balanced,static_uav,5.226003676545233,Static-Hovering,2.9238936357498484
22,1007,balanced,static_uav,6.701629202837779,Static-Hovering,3.088143008231932
23,1007,balanced,static_uav,6.233042700613282,Static-Hovering,3.2191804954144883
24,1007,balanced,static_uav,6.689618595836038,Static-Hovering,3.3579980194313506
25,1007,balanced,static_uav,7.498016887877327,Static-Hovering,3.5172295143715804
26,1007,balanced,static_uav,7.525420264677081,Static-Hovering,3.665681023642154
27,1007,balanced,static_uav,7.717578090289237,Static-Hovering,3.8103916331652643
28,1007,balanced,static_uav,8.516878214721402,Static-Hovering,3.9726842739085795
29,1007,balanced,static_uav,9.335287489384882,Static-Hovering,4.151437714424456
30,1007,balanced,static_uav,8.722148414104907,Static-Hovering,4.29887999505931
31,1007,balanced,static_uav,8.973969049626959,Static-Hovering,4.444976528014548
32,1007,balanced,static_uav,9.218270172202123,Static-Hovering,4.589621789959626
33,1007,balanced,static_uav,9.386661892518674,Static-Hovering,4.730711204740775
34,1007,balanced,static_uav,9.532437847157809,Static-Hovering,4.867903394524118
35,1007,balanced,static_uav,9.78097715725164,Static-Hovering,5.004377665710994
36,1007,balanced,static_uav,9.79537480222328,Static-Hovering,5.1338640748059206
37,1007,balanced,static_uav,9.931901888731176,Static-Hovering,5.260128227803953
38,1007,balanced,static_uav,10.047551827487553,Static-Hovering,5.382882679077892
39,1007,balanced,static_uav,10.14022738655558,Static-Hovering,5.501816296764835
40,1007,balanced,static_uav,10.211360557923228,Static-Hovering,5.61668322996382
41,1007,balanced,static_uav,10.360060279174064,Static-Hovering,5.72962077875454
42,1007,balanced,static_uav,10.353461478275392,Static-Hovering,5.837151957813164
43,1007,balanced,static_uav,10.394612739621806,Static-Hovering,5.940730611945179
44,1007,balanced,static_uav,10.427626669643672,Static-Hovering,6.040439413227367
45,1007,balanced,static_uav,10.637239363447094,Static-Hovering,6.140369846927797
46,1007,balanced,static_uav,10.509591668913572,Static-Hovering,6.233332013353026
47,1007,balanced,static_uav,10.555498316612528,Static-Hovering,6.323377144670932
48,1007,balanced,static_uav,10.594419880403535,Static-Hovering,6.410541282134863
49,1007,balanced,static_uav,10.638718040034377,Static-Hovering,6.4951048172928525
50,1007,balanced,static_uav,10.657721597475728,Static-Hovering,6.5767247541591844
51,1007,balanced,static_uav,10.69026826108106,Static-Hovering,6.655831360061527
52,1007,balanced,static_uav,10.70869057447456,Static-Hovering,6.732300401842906
53,1007,balanced,static_uav,10.723741831083087,Static-Hovering,6.806215983865872
54,1007,balanced,static_uav,10.76055197258745,Static-Hovering,6.878113001842628
55,1007,balanced,static_uav,10.775569215056803,Static-Hovering,6.947710434221453
56,1007,balanced,static_uav,10.79365514139556,Static-Hovering,7.015183148382402
57,1007,balanced,static_uav,10.791715564436515,Static-Hovering,7.080295776245404
58,1007,balanced,static_uav,10.78177756534444,Static-Hovering,7.143032755721659
59,1007,balanced,static_uav,10.671109628650411,Static-Hovering,7.2018340369371385
60,1007,balanced,static_uav,10.68357025266306,Static-Hovering,7.258911679817891
61,1007,balanced,static_uav,10.691409089549268,Static-Hovering,7.3142745412651715
62,1007,balanced,static_uav,10.589014682134971,Static-Hovering,7.3662545435012
63,1007,balanced,static_uav,10.602977875298391,Static-Hovering,7.416828345560531
64,1007,balanced,static_uav,10.483319340462003,Static-Hovering,7.464005130097477
65,1007,balanced,static_uav,10.51053598161593,Static-Hovering,7.510164688453817
66,1007,balanced,static_uav,10.452106337251564,Static-Hovering,7.554074265301544
67,1007,balanced,static_uav,10.390862157941,Static-Hovering,7.595791734310948
68,1007,balanced,static_uav,10.327032156012592,Static-Hovering,7.635374928828363
69,1007,balanced,static_uav,0.0,Static-Hovering,7.526298144130815
70,1007,balanced,static_uav,10.23018096294436,Static-Hovering,7.564381000733823
71,1007,balanced,static_uav,9.24708691335627,Static-Hovering,7.587751916186913
72,1007,balanced,static_uav,6.282011698630242,Static-Hovering,7.569865063891615
73,1007,balanced,static_uav,10.022946006034829,Static-Hovering,7.603014806353011
74,1007,balanced,static_uav,8.7606165385115,Static-Hovering,7.618449496115124
75,1007,balanced,static_uav,8.617926084088026,Static-Hovering,7.631600503851609
76,1007,balanced,static_uav,8.491570664192125,Static-Hovering,7.642768947492394
77,1007,balanced,static_uav,9.622666053240152,Static-Hovering,7.6681522437199305
78,1007,balanced,static_uav,7.199328772243007,Static-Hovering,7.662217769397438
79,1007,balanced,static_uav,7.517758338800661,Static-Hovering,7.660412026514978
80,1007,balanced,static_uav,7.371854262768295,Static-Hovering,7.656849584987241
81,1007,balanced,static_uav,8.87464394887138,Static-Hovering,7.671700735766316
82,1007,balanced,static_uav,8.995183078070795,Static-Hovering,7.687646306155527
83,1007,balanced,static_uav,9.268030395200697,Static-Hovering,7.706460402453683
84,1007,balanced,static_uav,9.343942797506486,Static-Hovering,7.725724901219011
85,1007,balanced,static_uav,10.156543499949862,Static-Hovering,7.7539902337623925
86,1007,balanced,static_uav,8.491404322580138,Static-Hovering,7.762466257771792
87,1007,balanced,static_uav,9.142843427675132,Static-Hovering,7.778152361975239
88,1007,balanced,static_uav,8.267467042431292,Static-Hovering,7.783650279733172
89,1007,balanced,static_uav,8.164044387452464,Static-Hovering,7.787876880930053
90,1007,balanced,static_uav,9.51432534246362,Static-Hovering,7.806848842045807
91,1007,balanced,static_uav,9.304075029818136,Static-Hovering,7.823123039738984
92,1007,balanced,static_uav,9.083946495652867,Static-Hovering,7.836680281200424
93,1007,balanced,static_uav,8.145008665662715,Static-Hovering,7.83996037039683
94,1007,balanced,static_uav,10.602524592157636,Static-Hovering,7.869039993783787
95,1007,balanced,static_uav,7.53571485885908,Static-Hovering,7.865567856961654
96,1007,balanced,static_uav,7.605098643357394,Static-Hovering,7.862882607336869
97,1007,balanced,static_uav,7.306757991069674,Static-Hovering,7.85720786635455
98,1007,balanced,static_uav,7.251635649823356,Static-Hovering,7.851090975278477
99,1007,balanced,static_uav,7.235749960688679,Static-Hovering,7.84493756513258
100,1007,balanced,static_uav,6.95536333842864,Static-Hovering,7.836129899521649
101,1007,balanced,static_uav,7.17359037311104,Static-Hovering,7.829634413968604
102,1007,balanced,static_uav,6.738281680581565,Static-Hovering,7.819038756362905
103,1007,balanced,static_uav,6.631067414638835,Static-Hovering,7.807615955000173
104,1007,balanced,static_uav,6.52066441094388,Static-Hovering,7.7953592736282085
105,1007,balanced,static_uav,6.485265323221313,Static-Hovering,7.782999896737578
106,1007,balanced,static_uav,6.389050173186206,Static-Hovering,7.769972329227752
107,1007,balanced,static_uav,6.242032600897403,Static-Hovering,7.7558247391506185
108,1007,balanced,static_uav,6.083976874369796,Static-Hovering,7.74048668534529
109,1007,balanced,static_uav,5.984136190752849,Static-Hovering,7.724519862667177
110,1007,balanced,static_uav,6.01497476705174,Static-Hovering,7.709118555499471
111,1007,balanced,static_uav,6.807150508346126,Static-Hovering,7.701065269364173
112,1007,balanced,static_uav,6.227813305155735,Static-Hovering,7.688027641362328
113,1007,balanced,static_uav,6.441366231205166,Static-Hovering,7.677092014957441
114,1007,balanced,static_uav,6.538274798361215,Static-Hovering,7.667189256552256
115,1007,balanced,static_uav,6.591986040665688,Static-Hovering,7.657920263311855
116,1007,balanced,static_uav,6.770176027767263,Static-Hovering,7.650332705743097
117,1007,balanced,static_uav,6.85233284799682,Static-Hovering,7.64356999508423
118,1007,balanced,static_uav,6.9964971602306605,Static-Hovering,7.6381324082367215
119,1007,balanced,static_uav,7.165187054414218,Static-Hovering,7.634191196954868
120,1007,balanced,static_uav,7.547201364014313,Static-Hovering,7.633472272715689
121,1007,balanced,static_uav,7.497331721450507,Static-Hovering,7.632356366557778
122,1007,balanced,static_uav,7.613225885536167,Static-Hovering,7.632200834191749
123,1007,balanced,static_uav,7.828974435201474,Static-Hovering,7.6337877180708595
124,1007,balanced,static_uav,8.181139558071266,Static-Hovering,7.638166532790862
125,1007,balanced,static_uav,8.542009321518435,Static-Hovering,7.645339888256954
126,1007,balanced,static_uav,8.918071338490165,Static-Hovering,7.655361395739106
127,1007,balanced,static_uav,9.314473777667104,Static-Hovering,7.668323211222918
128,1007,balanced,static_uav,9.732122924592543,Static-Hovering,7.6843216586133805
129,1007,balanced,static_uav,10.394642643643408,Static-Hovering,7.70517028157515
130,1007,balanced,static_uav,10.623160008304636,Static-Hovering,7.7274450123135425
131,1007,balanced,static_uav,11.052486215424269,Static-Hovering,7.752634718397715
132,1007,balanced,static_uav,11.538830949834905,Static-Hovering,7.781102359235588
133,1007,balanced,static_uav,12.08211008565263,Static-Hovering,7.81319943182079
134,1007,balanced,static_uav,12.55056913323284,Static-Hovering,7.848291059238658
135,1007,balanced,static_uav,13.08289099957733,Static-Hovering,7.8867807646823245
136,1007,balanced,static_uav,13.682881655289007,Static-Hovering,7.929088070453175
137,1007,balanced,static_uav,14.150996582260063,Static-Hovering,7.974174364016994
138,1007,balanced,static_uav,14.68007535920259,Static-Hovering,8.02241825606869
139,1007,balanced,static_uav,15.26585465886967,Static-Hovering,8.074157087517268
140,1007,balanced,static_uav,15.875228406392011,Static-Hovering,8.129483834459641
141,1007,balanced,static_uav,16.51071463574374,Static-Hovering,8.18850658658136
142,1007,balanced,static_uav,6101.698445452847,Static-Hovering,50.80046420103078
143,1007,balanced,static_uav,17.47930769246784,Static-Hovering,50.56906728083242
144,1007,balanced,static_uav,18.596629312528307,Static-Hovering,50.34856770863722
145,1007,balanced,static_uav,13.374215019279632,Static-Hovering,50.09531871761422
146,1007,balanced,static_uav,15.322810924776263,Static-Hovering,49.8587710455541
147,1007,balanced,static_uav,21.1237712834228,Static-Hovering,49.664615641755915
148,1007,balanced,static_uav,21.10320972896102,Static-Hovering,49.47292835375058
149,1007,balanced,static_uav,22.01546200666144,Static-Hovering,49.28987857810332
150,1007,balanced,static_uav,21.60460972696137,Static-Hovering,49.10653242677126
151,1007,balanced,static_uav,25.095300015088583,Static-Hovering,48.94856379248387
152,1007,balanced,static_uav,26.20319319525481,Static-Hovering,48.7999012395608
153,1007,balanced,static_uav,25.886142572258564,Static-Hovering,48.65111059886404
154,1007,balanced,static_uav,28.177220649406536,Static-Hovering,48.51902098628689
155,1007,balanced,static_uav,29.75444438407976,Static-Hovering,48.39873523883685
156,1007,balanced,static_uav,31.619535633916257,Static-Hovering,48.291861356002954
157,1007,balanced,static_uav,33.43584611140943,Static-Hovering,48.19783594306249
158,1007,balanced,static_uav,35.14499710584141,Static-Hovering,48.11574261704223
159,1007,balanced,static_uav,35.39674696188865,Static-Hovering,48.03624889419753
160,1007,balanced,static_uav,6444.6398478962,Static-Hovering,87.76670603085593
161,1007,balanced,static_uav,39.87511655929586,Static-Hovering,87.47107893535247
162,1007,balanced,static_uav,40.49106342885421,Static-Hovering,87.18285798132487
163,1007,balanced,static_uav,42.01887545213015,Static-Hovering,86.90746784395174
164,1007,balanced,static_uav,15.843780631545089,Static-Hovering,86.47677883054321
165,1007,balanced,static_uav,45.49232043169821,Static-Hovering,86.22988450283933
166,1007,balanced,static_uav,47.48730209375367,Static-Hovering,85.99789299140767
